user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned,price
1749,Female,57,US,Family,64,82,0.5,Mobile,0,1,0,500
1750,Other,26,UK,Free,137,58,0,Web,28,0,0,500
1751,Female,20,CA,Family,189,29,0.27,Desktop,0,1,0,500
1752,Male,27,CA,Student,134,46,0.46,Web,0,1,1,500
1753,Other,17,IN,Student,173,79,0.41,Mobile,0,1,0,500
1754,Male,57,UK,Premium,219,73,0.07,Desktop,0,1,0,500
1755,Female,49,UK,Premium,156,19,0.4,Desktop,0,1,0,500
1756,Male,45,DE,Student,285,60,0.07,Mobile,0,1,1,500
1757,Female,57,FR,Family,179,97,0.19,Web,0,1,0,500
1758,Male,44,AU,Student,12,17,0.5,Web,0,1,0,500
1759,Male,34,IN,Free,137,18,0.28,Mobile,38,0,0,500
1760,Other,23,IN,Premium,105,79,0.26,Desktop,0,1,1,500
1761,Other,36,AU,Free,72,3,0.15,Mobile,48,0,0,500
1762,Male,34,CA,Premium,171,45,0.15,Web,0,1,0,500
1763,Other,54,DE,Free,290,91,0.42,Desktop,41,0,1,500
1764,Other,35,FR,Family,47,29,0.54,Desktop,0,1,0,500
1765,Female,31,PK,Student,154,47,0.31,Web,0,1,1,500
1766,Male,50,DE,Free,50,96,0.05,Mobile,33,0,0,500
1767,Other,17,DE,Student,59,41,0.31,Mobile,0,1,0,500
1768,Female,49,UK,Student,166,80,0.49,Desktop,0,1,0,500
1769,Other,21,DE,Family,214,11,0.03,Desktop,0,1,0,500
1770,Other,46,DE,Premium,157,71,0.52,Desktop,0,1,0,500
1771,Other,53,UK,Student,38,44,0.15,Web,0,1,0,500
1772,Female,52,DE,Premium,243,4,0.21,Desktop,0,1,0,500
1773,Other,35,DE,Student,261,57,0.28,Web,0,1,0,500
1774,Male,21,UK,Student,113,71,0.5,Web,0,1,1,500
1775,Other,34,UK,Premium,294,71,0.2,Desktop,0,1,1,500
1776,Other,33,DE,Student,50,85,0.43,Desktop,0,1,0,500
1777,Other,26,IN,Student,209,35,0.2,Web,0,1,0,500
1778,Female,22,US,Premium,274,37,0.05,Web,0,1,0,500
1779,Male,22,US,Free,156,53,0.06,Web,45,0,0,500
1780,Female,27,IN,Premium,27,18,0.03,Mobile,0,1,0,500
1781,Other,37,AU,Free,276,21,0.07,Mobile,20,0,0,500
1782,Female,29,IN,Family,142,76,0.32,Mobile,0,1,1,500
1783,Male,28,UK,Premium,277,80,0.16,Mobile,0,1,1,500
1784,Female,21,US,Free,150,46,0.41,Desktop,18,0,0,500
1785,Male,46,UK,Premium,169,28,0.15,Mobile,0,1,1,500
1786,Male,25,CA,Free,52,72,0.18,Desktop,26,0,0,500
1787,Female,59,DE,Family,72,10,0.36,Web,0,1,1,500
1788,Female,37,IN,Premium,197,34,0.56,Desktop,0,1,0,500
1789,Male,55,AU,Family,54,27,0.31,Desktop,0,1,1,500
1790,Other,57,FR,Free,32,10,0.01,Web,35,0,0,500
1791,Male,48,IN,Family,216,70,0.23,Desktop,0,1,0,500
1792,Other,49,IN,Student,155,54,0.42,Desktop,0,1,0,500
1793,Male,16,DE,Premium,186,52,0.42,Web,0,1,1,500
1794,Male,46,AU,Free,16,44,0.31,Desktop,26,0,0,500
1795,Male,47,PK,Free,268,86,0.01,Mobile,9,0,0,500
1796,Other,36,IN,Free,278,55,0.11,Desktop,27,0,1,500
1797,Other,34,AU,Premium,233,90,0.42,Web,0,1,0,500
1798,Other,57,US,Family,172,29,0.41,Web,0,1,0,500
1799,Other,45,DE,Free,162,85,0.04,Web,43,0,0,500
1800,Male,52,CA,Family,95,9,0.02,Mobile,0,1,1,500
1801,Female,24,DE,Family,157,93,0.17,Mobile,0,1,1,500
1802,Other,24,IN,Student,220,34,0.17,Desktop,0,1,0,500
1803,Other,29,IN,Premium,296,39,0.43,Desktop,0,1,0,500
1804,Other,47,DE,Student,66,60,0.13,Desktop,0,1,1,500
1805,Male,55,US,Premium,170,29,0.29,Mobile,0,1,0,500
1806,Female,41,AU,Premium,36,67,0.42,Web,0,1,0,500
1807,Male,57,CA,Family,199,25,0.08,Web,0,1,1,500
1808,Male,22,AU,Premium,127,31,0.26,Mobile,0,1,1,500
1809,Male,41,PK,Free,34,66,0.27,Mobile,10,0,1,500
1810,Male,29,DE,Student,293,60,0.04,Desktop,0,1,0,500
1811,Male,59,FR,Premium,63,83,0.34,Mobile,0,1,1,500
1812,Male,17,IN,Premium,101,52,0.12,Web,0,1,0,500
1813,Male,32,UK,Premium,187,38,0.33,Web,0,1,0,500
1814,Other,42,DE,Free,131,87,0.09,Mobile,12,0,0,500
1815,Female,46,FR,Premium,14,37,0.57,Desktop,0,1,0,500
1816,Other,53,AU,Free,141,87,0.5,Web,47,0,0,500
1817,Male,16,DE,Family,120,56,0.29,Desktop,0,1,0,500
1818,Other,19,FR,Free,102,26,0.46,Mobile,44,0,0,500
1819,Male,51,AU,Free,140,53,0.37,Web,20,0,1,500
1820,Other,43,IN,Student,171,69,0.37,Mobile,0,1,0,500
1821,Male,59,CA,Premium,243,62,0.51,Desktop,0,1,0,500
1822,Female,52,US,Family,119,2,0.21,Mobile,0,1,0,500
1823,Other,51,PK,Free,263,44,0.45,Web,19,0,0,500
1824,Female,26,IN,Premium,66,29,0.22,Mobile,0,1,0,500
1825,Female,26,UK,Family,10,75,0.59,Mobile,0,1,0,500
1826,Other,20,IN,Family,203,49,0.53,Mobile,0,1,0,500
1827,Female,33,FR,Student,235,72,0.26,Web,0,1,0,500
1828,Other,56,UK,Premium,201,42,0.15,Mobile,0,1,0,500
1829,Male,33,AU,Free,181,81,0.28,Desktop,14,0,0,500
1830,Male,31,IN,Student,239,16,0.16,Web,0,1,0,500
1831,Male,58,DE,Premium,10,8,0.59,Desktop,0,1,0,500
1832,Other,22,US,Free,93,10,0.03,Mobile,12,0,0,500
1833,Female,48,FR,Premium,183,26,0.32,Desktop,0,1,0,500
1834,Male,17,AU,Student,234,45,0.01,Web,0,1,0,500
1835,Other,35,DE,Student,197,30,0.21,Desktop,0,1,0,500
1836,Other,39,DE,Free,62,15,0.42,Mobile,49,0,0,500
1837,Male,16,UK,Family,157,20,0.2,Web,0,1,0,500
1838,Female,48,AU,Student,124,23,0.47,Mobile,0,1,0,500
1839,Other,42,UK,Premium,64,84,0.19,Desktop,0,1,0,500
1840,Female,20,AU,Family,276,47,0.57,Mobile,0,1,0,500
1841,Female,26,PK,Student,40,71,0.21,Desktop,0,1,1,500
1842,Other,37,US,Premium,226,5,0.08,Desktop,0,1,1,500
1843,Male,51,PK,Premium,267,11,0.06,Desktop,0,1,0,500
1844,Male,42,UK,Free,297,12,0.54,Desktop,15,0,0,500
1845,Female,25,CA,Family,44,80,0.42,Mobile,0,1,0,500
1846,Male,18,CA,Free,264,52,0.33,Desktop,19,0,0,500
1847,Male,19,FR,Family,125,65,0.49,Mobile,0,1,0,500
1848,Female,23,FR,Premium,263,82,0.25,Desktop,0,1,1,500
1849,Female,17,DE,Free,285,6,0.19,Web,18,0,0,500
1850,Male,22,CA,Premium,128,26,0.08,Web,0,1,1,500
1851,Female,20,CA,Free,80,74,0.55,Desktop,49,0,1,500
1852,Female,30,AU,Student,66,35,0.11,Mobile,0,1,0,500
1853,Other,31,DE,Student,84,87,0.46,Mobile,0,1,0,500
1854,Male,17,US,Family,136,98,0.27,Web,0,1,1,500
1855,Other,28,IN,Student,273,61,0.04,Web,0,1,0,500
1856,Other,24,PK,Free,297,12,0.39,Desktop,6,0,0,500
1857,Female,32,FR,Family,96,70,0.21,Web,0,1,0,500
1858,Female,26,IN,Premium,26,54,0.25,Desktop,0,1,1,500
1859,Female,42,AU,Premium,29,78,0.21,Web,0,1,0,500
1860,Male,39,UK,Family,94,80,0.23,Mobile,0,1,0,500
1861,Other,19,FR,Family,129,97,0.28,Mobile,0,1,1,500
1862,Other,22,US,Premium,251,30,0.55,Desktop,0,1,1,500
1863,Other,55,DE,Student,279,90,0.47,Desktop,0,1,0,500
1864,Male,51,PK,Student,239,36,0.37,Web,0,1,0,500
1865,Other,42,UK,Family,199,22,0.4,Mobile,0,1,1,500
1866,Other,35,IN,Premium,45,33,0.53,Mobile,0,1,0,500
1867,Other,34,CA,Free,84,43,0.31,Mobile,39,0,0,500
1868,Female,45,AU,Premium,58,36,0.55,Desktop,0,1,1,500
1869,Male,27,AU,Premium,279,29,0.46,Web,0,1,1,500
1870,Other,36,CA,Free,287,44,0.07,Mobile,32,0,0,500
1871,Male,37,IN,Premium,187,74,0.05,Mobile,0,1,0,500
1872,Other,21,FR,Free,116,84,0.59,Desktop,18,0,1,500
1873,Female,57,IN,Premium,30,43,0.32,Mobile,0,1,0,500
1874,Female,56,PK,Student,241,39,0.42,Desktop,0,1,1,500
1875,Other,58,UK,Premium,282,35,0.45,Desktop,0,1,0,500
1876,Male,33,PK,Family,33,65,0.28,Web,0,1,0,500
1877,Male,57,FR,Family,82,96,0.43,Web,0,1,1,500
1878,Male,37,US,Free,21,40,0.35,Web,36,0,0,500
1879,Other,51,DE,Student,186,6,0.44,Web,0,1,1,500
1880,Female,23,UK,Free,19,46,0.34,Web,13,0,0,500
1881,Male,56,US,Student,85,80,0.14,Desktop,0,1,0,500
1882,Other,54,DE,Student,278,57,0.21,Desktop,0,1,0,500
1883,Male,43,FR,Premium,88,35,0.36,Desktop,0,1,1,500
1884,Other,22,IN,Premium,245,42,0.28,Desktop,0,1,0,500
1885,Male,47,CA,Student,139,33,0.19,Desktop,0,1,0,500
1886,Other,45,FR,Student,151,39,0.25,Web,0,1,0,500
1887,Male,18,US,Free,165,21,0.05,Web,43,0,0,500
1888,Other,56,DE,Family,146,64,0.16,Mobile,0,1,0,500
1889,Other,55,DE,Free,252,52,0.25,Desktop,49,0,1,500
1890,Male,48,AU,Family,206,7,0.27,Web,0,1,0,500
1891,Male,22,US,Free,200,64,0.32,Web,42,0,0,500
1892,Male,28,AU,Student,71,18,0.42,Desktop,0,1,0,500
1893,Other,45,AU,Family,171,44,0.43,Web,0,1,0,500
1894,Other,58,IN,Premium,26,55,0.59,Web,0,1,0,500
1895,Other,31,DE,Premium,236,19,0.24,Mobile,0,1,1,500
1896,Other,42,PK,Free,136,25,0.05,Mobile,9,0,0,500
1897,Other,58,AU,Free,164,54,0.58,Web,24,0,0,500
1898,Male,48,CA,Premium,169,26,0.12,Desktop,0,1,0,500
1899,Female,58,AU,Family,285,94,0.57,Desktop,0,1,1,500
1900,Male,38,DE,Free,105,25,0.21,Mobile,27,0,1,500
1901,Other,18,FR,Premium,217,87,0.39,Web,0,1,0,500
1902,Male,28,US,Premium,204,40,0.2,Web,0,1,1,500
1903,Male,44,FR,Premium,107,4,0.53,Web,0,1,1,500
1904,Other,37,US,Student,15,31,0.14,Mobile,0,1,0,500
1905,Other,18,US,Premium,200,65,0,Mobile,0,1,1,500
1906,Other,19,IN,Free,118,25,0.58,Desktop,48,0,0,500
1907,Male,24,AU,Family,170,23,0.18,Desktop,0,1,0,500
1908,Female,43,AU,Student,264,27,0.56,Desktop,0,1,1,500
1909,Other,16,IN,Family,113,68,0.24,Web,0,1,0,500
1910,Other,20,DE,Student,262,86,0.34,Web,0,1,1,500
1911,Female,22,IN,Free,251,18,0.36,Desktop,15,0,0,500
1912,Other,43,DE,Student,71,84,0.47,Desktop,0,1,1,500
1913,Other,27,CA,Premium,133,20,0.05,Web,0,1,0,500
1914,Male,38,AU,Family,164,41,0.42,Mobile,0,1,1,500
1915,Female,31,IN,Free,13,8,0.33,Mobile,26,0,0,500
1916,Other,29,PK,Free,227,31,0.58,Mobile,6,0,0,500
1917,Other,59,DE,Free,286,55,0,Mobile,29,0,0,500
1918,Other,34,PK,Student,267,70,0.39,Desktop,0,1,0,500
1919,Male,24,PK,Family,276,46,0.16,Desktop,0,1,0,500
1920,Other,37,IN,Premium,46,80,0.52,Mobile,0,1,0,500
1921,Male,30,UK,Student,79,1,0.16,Web,0,1,0,500
1922,Other,27,US,Free,93,68,0.39,Desktop,36,0,0,500
1923,Female,40,UK,Premium,27,48,0.41,Mobile,0,1,1,500
1924,Male,50,UK,Free,133,12,0.27,Web,15,0,0,500
1925,Male,41,US,Family,210,86,0.03,Mobile,0,1,0,500
1926,Male,31,AU,Premium,229,15,0.3,Desktop,0,1,0,500
1927,Other,29,DE,Free,175,13,0.42,Mobile,9,0,1,500
1928,Male,31,CA,Student,285,5,0.04,Web,0,1,0,500
1929,Other,19,UK,Premium,13,70,0.59,Mobile,0,1,0,500
1930,Other,33,FR,Family,49,89,0.27,Desktop,0,1,0,500
1931,Female,30,CA,Family,193,57,0.39,Mobile,0,1,0,500
1932,Other,34,PK,Free,248,15,0.01,Desktop,19,0,0,500
1933,Female,18,US,Free,151,33,0.45,Web,14,0,1,500
1934,Male,26,PK,Free,151,33,0.09,Web,41,0,0,500
1935,Male,26,FR,Student,29,32,0.26,Mobile,0,1,0,500
1936,Male,51,US,Family,126,63,0.39,Desktop,0,1,0,500
1937,Other,24,DE,Family,93,59,0.03,Web,0,1,0,500
1938,Female,54,FR,Free,101,91,0.17,Mobile,11,0,0,500
1939,Other,50,AU,Family,26,34,0.17,Desktop,0,1,1,500
1940,Male,59,CA,Free,97,2,0.56,Desktop,9,0,0,500
1941,Female,26,US,Free,252,81,0.39,Web,6,0,1,500
1942,Female,55,PK,Student,271,21,0.03,Web,0,1,0,500
1943,Other,36,CA,Family,140,35,0.37,Web,0,1,1,500
1944,Other,35,UK,Family,235,99,0.45,Desktop,0,1,1,500
1945,Other,19,US,Family,34,78,0.36,Mobile,0,1,0,500
1946,Male,27,DE,Premium,75,13,0.46,Desktop,0,1,1,500
1947,Male,47,CA,Student,156,38,0.37,Mobile,0,1,0,500
1948,Female,47,CA,Premium,107,3,0.15,Desktop,0,1,0,500
1949,Other,40,UK,Student,18,84,0.26,Desktop,0,1,0,500
1950,Male,25,US,Student,213,76,0.42,Mobile,0,1,0,500
1951,Female,29,CA,Free,223,89,0.24,Desktop,16,0,0,500
1952,Female,21,IN,Free,286,35,0.55,Desktop,13,0,0,500
1953,Male,38,DE,Family,31,48,0.23,Web,0,1,0,500
1954,Female,46,CA,Premium,151,71,0.36,Mobile,0,1,0,500
1955,Male,47,UK,Free,243,87,0.27,Desktop,37,0,0,500
1956,Other,51,CA,Premium,14,5,0.47,Mobile,0,1,0,500
1957,Female,52,AU,Student,225,46,0.15,Desktop,0,1,0,500
1958,Other,59,FR,Premium,30,42,0.19,Desktop,0,1,0,500
1959,Female,43,US,Free,294,20,0.46,Desktop,46,0,0,500
1960,Female,24,UK,Student,192,98,0.44,Desktop,0,1,0,500
1961,Female,30,UK,Free,217,12,0.07,Mobile,36,0,0,500
1962,Male,45,CA,Free,241,12,0.14,Web,5,0,0,500
1963,Female,46,AU,Family,178,24,0.29,Web,0,1,0,500
1964,Other,36,DE,Premium,211,36,0.19,Desktop,0,1,1,500
1965,Other,50,IN,Premium,260,7,0.09,Web,0,1,0,500
1966,Other,37,CA,Free,189,77,0.05,Desktop,39,0,0,500
1967,Female,50,AU,Free,236,43,0.3,Web,31,0,0,500
1968,Male,26,FR,Free,181,52,0.48,Mobile,36,0,0,500
1969,Male,24,US,Student,118,18,0.5,Web,0,1,0,500
1970,Other,46,AU,Premium,124,64,0.11,Desktop,0,1,0,500
1971,Female,52,PK,Student,175,28,0.16,Web,0,1,1,500
1972,Female,53,UK,Premium,138,66,0.03,Web,0,1,0,500
1973,Other,56,FR,Free,258,53,0.48,Desktop,24,0,1,500
1974,Male,39,DE,Family,130,36,0.58,Desktop,0,1,0,500
1975,Other,30,IN,Family,179,48,0.18,Mobile,0,1,0,500
1976,Other,23,AU,Student,161,9,0.43,Desktop,0,1,0,500
1977,Female,39,CA,Free,51,11,0.56,Mobile,23,0,1,500
1978,Female,55,FR,Premium,248,74,0.52,Web,0,1,0,500
1979,Male,28,FR,Premium,213,89,0.28,Web,0,1,0,500
1980,Male,31,CA,Family,169,64,0.31,Web,0,1,1,500
1981,Male,46,UK,Family,168,5,0.49,Mobile,0,1,1,500
1982,Other,20,FR,Family,133,5,0.12,Web,0,1,0,500
1983,Female,50,US,Premium,203,71,0.34,Web,0,1,1,500
1984,Male,55,FR,Premium,176,91,0.2,Desktop,0,1,0,500
1985,Male,40,UK,Premium,136,72,0.52,Desktop,0,1,0,500
1986,Other,54,DE,Premium,198,68,0.29,Web,0,1,0,500
1987,Male,19,DE,Family,125,42,0.5,Mobile,0,1,0,500
1988,Female,40,AU,Family,62,48,0.02,Mobile,0,1,0,500
1989,Female,41,PK,Family,284,52,0.1,Web,0,1,0,500
1990,Other,22,US,Family,72,7,0.5,Mobile,0,1,0,500
1991,Female,19,AU,Student,163,36,0.1,Web,0,1,1,500
1992,Male,20,CA,Free,107,12,0.44,Web,30,0,0,500
1993,Other,50,AU,Family,90,50,0.15,Mobile,0,1,1,500
1994,Other,36,FR,Student,160,67,0.46,Desktop,0,1,0,500
1995,Other,34,DE,Family,112,34,0.25,Desktop,0,1,0,500
1996,Male,56,DE,Family,123,96,0.42,Web,0,1,1,500
1997,Male,51,US,Student,42,21,0.03,Mobile,0,1,0,500
1998,Male,36,DE,Student,30,18,0.05,Desktop,0,1,0,500
1999,Male,50,UK,Premium,151,8,0.27,Mobile,0,1,0,500
2000,Female,28,CA,Free,133,23,0.42,Desktop,21,0,0,500
2001,Other,34,FR,Family,297,36,0.39,Mobile,0,1,0,500
2002,Other,17,FR,Premium,229,59,0.52,Mobile,0,1,0,500
2003,Female,49,PK,Family,123,99,0.03,Desktop,0,1,0,500
2004,Male,44,DE,Student,85,25,0.38,Web,0,1,0,500
2005,Other,34,FR,Student,258,18,0.04,Desktop,0,1,0,500
2006,Other,40,PK,Student,92,24,0.04,Mobile,0,1,0,500
2007,Other,51,US,Student,236,49,0.6,Mobile,0,1,1,500
2008,Male,47,PK,Premium,289,56,0.34,Desktop,0,1,0,500
2009,Male,38,DE,Student,203,32,0.08,Desktop,0,1,0,500
2010,Female,20,IN,Free,171,1,0.6,Mobile,20,0,1,500
2011,Female,58,PK,Free,146,92,0.2,Mobile,16,0,0,500
2012,Male,30,AU,Family,131,42,0.19,Web,0,1,0,500
2013,Other,36,CA,Family,223,81,0.02,Mobile,0,1,0,500
2014,Male,58,IN,Student,173,26,0.06,Desktop,0,1,1,500
2015,Female,26,FR,Free,183,98,0.49,Web,30,0,0,500
2016,Male,29,PK,Student,96,93,0.11,Desktop,0,1,0,500
2017,Female,30,US,Family,44,38,0.22,Web,0,1,0,500
2018,Female,21,FR,Family,194,46,0.15,Desktop,0,1,0,500
2019,Other,29,US,Family,116,45,0.07,Desktop,0,1,1,500
2020,Other,34,PK,Student,42,89,0.6,Web,0,1,0,500
2021,Female,27,DE,Family,52,50,0.36,Web,0,1,0,500
2022,Female,20,DE,Student,37,93,0.08,Web,0,1,0,500
2023,Other,29,UK,Family,118,25,0.12,Desktop,0,1,0,500
2024,Other,23,DE,Free,223,18,0.48,Desktop,9,0,0,500
2025,Male,28,PK,Premium,79,2,0.27,Mobile,0,1,0,500
2026,Male,59,DE,Premium,155,41,0.16,Web,0,1,0,500
2027,Male,25,PK,Student,99,51,0.14,Mobile,0,1,1,500
2028,Female,45,IN,Free,43,97,0.53,Desktop,28,0,0,500
2029,Male,35,IN,Student,65,67,0.27,Mobile,0,1,0,500
2030,Other,37,IN,Premium,89,82,0.35,Web,0,1,0,500
2031,Male,41,PK,Student,283,6,0.31,Web,0,1,0,500
2032,Other,56,CA,Premium,33,85,0.38,Desktop,0,1,0,500
2033,Other,41,PK,Student,117,86,0.06,Web,0,1,1,500
2034,Other,18,DE,Family,96,21,0.24,Desktop,0,1,1,500
2035,Male,39,CA,Family,20,43,0.56,Mobile,0,1,0,500
2036,Female,28,FR,Family,203,95,0.09,Mobile,0,1,0,500
2037,Female,47,UK,Student,244,14,0.42,Desktop,0,1,1,500
2038,Other,58,PK,Family,97,85,0.45,Web,0,1,0,500
2039,Female,45,US,Family,169,74,0.54,Web,0,1,0,500
2040,Other,40,UK,Student,147,22,0.43,Desktop,0,1,1,500
2041,Other,24,IN,Student,247,38,0.17,Mobile,0,1,0,500
2042,Female,44,US,Premium,25,80,0.49,Desktop,0,1,0,500
2043,Other,57,PK,Student,145,18,0.53,Desktop,0,1,0,500
2044,Male,49,PK,Premium,30,3,0.24,Mobile,0,1,0,500
2045,Female,29,DE,Family,22,71,0.1,Mobile,0,1,1,500
2046,Other,37,UK,Student,100,46,0.02,Desktop,0,1,1,500
2047,Female,25,PK,Free,49,9,0.45,Mobile,6,0,0,500
2048,Male,53,US,Premium,75,63,0.03,Desktop,0,1,0,500
2049,Other,20,IN,Student,272,46,0.1,Mobile,0,1,0,500
2050,Other,17,AU,Free,99,19,0.28,Desktop,6,0,0,500
2051,Other,33,PK,Family,92,8,0.53,Web,0,1,1,500
2052,Female,55,CA,Free,65,13,0.54,Web,44,0,0,500
2053,Other,26,AU,Premium,61,94,0.27,Web,0,1,0,500
2054,Other,49,DE,Free,199,10,0.11,Desktop,22,0,1,500
2055,Other,28,PK,Free,125,56,0.5,Desktop,23,0,1,500
2056,Other,32,PK,Student,244,59,0.47,Mobile,0,1,1,500
2057,Male,54,CA,Family,127,87,0.47,Mobile,0,1,0,500
2058,Other,57,CA,Free,187,90,0.18,Mobile,16,0,0,500
2059,Female,43,CA,Free,290,70,0.33,Desktop,48,0,0,500
2060,Other,39,FR,Premium,199,34,0.12,Desktop,0,1,0,500
2061,Female,18,DE,Student,185,32,0.01,Mobile,0,1,0,500
2062,Female,35,IN,Free,234,29,0.15,Mobile,25,0,0,500
2063,Other,53,AU,Free,144,76,0.02,Desktop,38,0,0,500
2064,Female,58,US,Premium,159,6,0.05,Web,0,1,0,500
2065,Female,56,CA,Family,144,64,0.1,Web,0,1,0,500
2066,Other,59,CA,Family,84,39,0.28,Mobile,0,1,0,500
2067,Female,59,IN,Family,260,52,0.2,Web,0,1,0,500
2068,Female,42,CA,Student,170,87,0.53,Web,0,1,0,500
2069,Male,29,PK,Free,79,40,0.12,Desktop,8,0,1,500
2070,Female,36,FR,Free,231,63,0.28,Mobile,14,0,1,500
2071,Female,42,DE,Premium,165,63,0.47,Mobile,0,1,1,500
2072,Other,53,DE,Free,232,10,0.15,Desktop,38,0,0,500
2073,Female,26,FR,Student,296,6,0.35,Desktop,0,1,0,500
2074,Other,50,US,Family,284,27,0.54,Web,0,1,1,500
2075,Female,57,US,Premium,234,34,0.59,Desktop,0,1,0,500
2076,Other,54,US,Free,73,86,0.07,Mobile,41,0,0,500
2077,Male,16,PK,Family,159,66,0.07,Desktop,0,1,1,500
2078,Female,16,DE,Premium,25,28,0.57,Web,0,1,0,500
2079,Female,44,CA,Family,116,19,0.43,Desktop,0,1,1,500
2080,Male,36,CA,Student,77,34,0.44,Web,0,1,0,500
2081,Female,20,PK,Premium,272,56,0.27,Desktop,0,1,0,500
2082,Male,45,FR,Student,150,98,0.48,Mobile,0,1,1,500
2083,Female,53,CA,Free,52,20,0.37,Mobile,42,0,0,500
2084,Female,17,PK,Student,256,75,0.54,Mobile,0,1,0,500
2085,Other,53,IN,Student,67,35,0.53,Web,0,1,0,500
2086,Female,20,UK,Student,48,47,0.27,Mobile,0,1,0,500
2087,Female,31,US,Free,89,43,0.11,Web,40,0,0,500
2088,Male,56,US,Family,239,12,0.48,Web,0,1,0,500
2089,Other,48,US,Free,179,57,0.19,Web,17,0,0,500
2090,Other,20,DE,Family,208,44,0.36,Web,0,1,0,500
2091,Other,43,CA,Family,118,80,0.03,Desktop,0,1,0,500
2092,Male,42,UK,Premium,49,1,0.56,Desktop,0,1,0,500
2093,Other,23,DE,Premium,293,70,0.08,Web,0,1,0,500
2094,Female,55,FR,Student,195,13,0.49,Mobile,0,1,1,500
2095,Female,33,DE,Free,267,91,0.3,Web,43,0,1,500
2096,Female,27,AU,Free,219,50,0.42,Mobile,16,0,0,500
2097,Female,22,UK,Free,67,43,0.57,Mobile,13,0,0,500
2098,Female,19,IN,Student,87,19,0.03,Mobile,0,1,0,500
2099,Female,50,PK,Free,68,70,0.01,Web,44,0,0,500
2100,Other,22,AU,Premium,123,41,0.49,Desktop,0,1,0,500
2101,Other,34,FR,Family,152,23,0.38,Web,0,1,1,500
2102,Male,44,IN,Premium,255,97,0.09,Mobile,0,1,1,500
2103,Female,38,UK,Family,181,35,0.57,Mobile,0,1,0,500
2104,Male,18,IN,Student,141,42,0.57,Mobile,0,1,0,500
2105,Male,23,IN,Free,137,24,0.21,Mobile,26,0,0,500
2106,Male,18,IN,Student,119,50,0.5,Desktop,0,1,0,500
2107,Other,56,PK,Student,55,1,0.19,Mobile,0,1,1,500
2108,Female,57,PK,Premium,216,25,0.53,Web,0,1,0,500
2109,Other,23,PK,Student,37,18,0.36,Mobile,0,1,0,500
2110,Male,33,AU,Free,197,43,0.26,Web,47,0,0,500
2111,Other,24,FR,Free,86,13,0.33,Web,28,0,0,500
2112,Female,56,AU,Family,283,48,0.41,Mobile,0,1,0,500
2113,Male,18,UK,Premium,240,16,0.35,Desktop,0,1,0,500
2114,Other,31,DE,Student,199,58,0.08,Desktop,0,1,1,500
2115,Female,47,IN,Family,191,75,0.04,Mobile,0,1,0,500
2116,Other,47,AU,Premium,74,62,0.47,Desktop,0,1,0,500
2117,Other,25,UK,Family,194,91,0.17,Mobile,0,1,1,500
2118,Female,37,AU,Family,298,78,0.6,Desktop,0,1,0,500
2119,Other,37,UK,Premium,113,30,0.17,Desktop,0,1,0,500
2120,Male,38,US,Free,157,57,0.4,Desktop,40,0,1,500
2121,Female,29,FR,Premium,141,42,0.01,Desktop,0,1,0,500
2122,Male,16,PK,Free,52,33,0.5,Web,25,0,0,500
2123,Male,19,UK,Free,215,33,0,Web,20,0,0,500
2124,Male,21,UK,Premium,118,87,0.27,Web,0,1,0,500
2125,Other,41,UK,Student,110,47,0.05,Mobile,0,1,0,500
2126,Male,16,FR,Family,91,78,0.37,Mobile,0,1,1,500
2127,Female,46,UK,Family,82,65,0.26,Desktop,0,1,0,500
2128,Male,48,IN,Student,108,49,0.25,Desktop,0,1,0,500
2129,Male,39,FR,Premium,57,92,0.52,Desktop,0,1,0,500
2130,Female,30,FR,Premium,267,80,0.21,Mobile,0,1,0,500
2131,Other,58,UK,Premium,227,7,0.34,Desktop,0,1,0,500
2132,Female,45,PK,Premium,172,60,0.06,Desktop,0,1,1,500
2133,Female,18,US,Premium,21,49,0.01,Desktop,0,1,0,500
2134,Female,25,CA,Student,41,62,0.34,Desktop,0,1,0,500
2135,Male,22,CA,Free,30,31,0.4,Desktop,12,0,1,500
2136,Male,29,UK,Premium,257,43,0.53,Mobile,0,1,0,500
2137,Male,19,US,Free,292,75,0.23,Web,11,0,0,500
2138,Other,33,FR,Family,138,39,0.29,Mobile,0,1,1,500
2139,Female,35,FR,Student,236,51,0.55,Web,0,1,0,500
2140,Male,43,FR,Premium,79,64,0.38,Web,0,1,1,500
2141,Female,19,FR,Free,157,25,0.49,Mobile,25,0,1,500
2142,Female,19,PK,Premium,279,13,0.35,Web,0,1,0,500
2143,Male,47,FR,Free,189,77,0.3,Desktop,39,0,0,500
2144,Female,57,AU,Student,223,18,0.35,Desktop,0,1,0,500
2145,Male,39,DE,Student,114,71,0.4,Mobile,0,1,0,500
2146,Female,54,US,Free,99,95,0.22,Desktop,27,0,0,500
2147,Male,42,DE,Family,298,60,0.34,Mobile,0,1,0,500
2148,Female,49,DE,Free,256,7,0.11,Web,5,0,0,500
2149,Male,48,FR,Free,30,82,0.11,Desktop,16,0,1,500
2150,Male,28,PK,Free,125,82,0.37,Mobile,39,0,1,500
2151,Male,22,DE,Premium,261,68,0.56,Web,0,1,0,500
